title,130486,143884,124886,134009,124884,124883,142711,135263,134472,142368,124977,124944,140977,137656,124921,124816,124858,125126,142510,125105,125085,124881,135274,135272,137155,124885,125137,124846,135276,124959,134004,134523,124836,125140,133873,133949,124834,142441,140991,142505,142506,124962,124960,139778,137179,124823,124877,135309,124880,135243,124879,124875,124964,139790,124961,124958,124914,135343,125034,142418,130309,134759,124854,124820,135799,124856,135149,124815,135686,134005,125138,124828,139815,140316,125112,125106,137908,137495,125128,135257,133913,135280,128578,130209,137852,138282,138277,138279,140990,124909,124855,134258,125136,135285,125124,125142,125131,125143,124813,125125,133950,124841,124857,124852,124822,134236,125139,138268,124985,137854,137849,137853,137850,128850,124904,124905,129713,129185,134524,124897,137839,135237,137840,124998,124935,125129,125130,136887,134007,134401,134525,137654,138046,135502,124824,124900,124851,125134,124933,136888,130313,130400,130342,130390,130428,136077,135261,135259,135268,445,124825,124812,133894,124848,124817,129573,128024,124937,124830,130268,124930,124929,128079,124860,128489,125714
135257,0.9423076923076923,0.8947368421052632,0.8947368421052632,0.967741935483871,0.972972972972973,1.0,0.9555555555555556,0.9852941176470589,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.95,0.9318181818181818,1.0,0.8947368421052632,0.9523809523809523,1.0,0.875,1.0,1.0,0.8947368421052632,0.9285714285714286,0.9591836734693877,0.9583333333333334,0.975,1.0,0.95,0.9487179487179487,1.0,1.0,0.8421052631578947,1.0,1.0,0.9555555555555556,1.0,0.9354838709677419,0.9166666666666666,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9473684210526315,1.0,1.0,0.9285714285714286,1.0,1.0,0.8947368421052632,1.0,1.0,0.9473684210526315,0.95,1.0,1.0,0.9875,1.0,1.0,0.9333333333333333,1.0,1.0,0.8947368421052632,0.9473684210526315,1.0,1.0,1.0,1.0,0.8947368421052632,0.96875,1.0,0.9473684210526315,1.0,1.0,0.9354838709677419,1.0,0.9393939393939394,0.9512195121951219,0.0,1.0,0.98,1.0,1.0,0.9743589743589743,1.0,1.0,1.0,1.0,0.9583333333333334,1.0,1.0,0.9761904761904762,1.0,0.94,0.9583333333333334,0.9655172413793104,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9428571428571428,0.9629629629629629,1.0,0.9473684210526315,0.96,1.0,1.0,1.0,1.0,0.9772727272727273,1.0,0.9523809523809523,0.9642857142857143,1.0,1.0,1.0,0.9716981132075472,0.9347826086956522,1.0,1.0,0.8947368421052632,0.9772727272727273,0.9782608695652174,1.0,1.0,0.9473684210526315,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9767441860465116,1.0,1.0,0.9473684210526315,1.0,0.9473684210526315,1.0,1.0,0.8947368421052632,1.0,0.8947368421052632,1.0,0.9767441860465116,1.0,1.0,1.0,0.9166666666666666,0.975609756097561,0.9473684210526315,0.9473684210526315,1.0,1.0
133913,1.0,1.0,1.0,0.967741935483871,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9333333333333333,1.0,1.0,1.0,1.0,0.9682539682539683,1.0,1.0,1.0,1.0,1.0,0.9761904761904762,0.9795918367346939,0.9583333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9696969696969697,1.0,1.0,1.0,0.9583333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,0.967741935483871,1.0,1.0,1.0,1.0,0.0,0.98,1.0,0.9473684210526315,0.9743589743589743,1.0,0.9523809523809523,1.0,1.0,1.0,0.9615384615384616,1.0,1.0,1.0,0.98,0.9583333333333334,1.0,0.9473684210526315,0.9666666666666667,1.0,0.9411764705882353,1.0,1.0,1.0,0.9473684210526315,1.0,1.0,1.0,1.0,0.9714285714285714,1.0,1.0,1.0,0.9866666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9880952380952381,1.0,0.9444444444444444,1.0,0.9905660377358491,1.0,1.0,1.0,1.0,1.0,1.0,0.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9767441860465116,1.0,0.9565217391304348,1.0,1.0,1.0,0.9473684210526315,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.975609756097561,1.0,1.0,1.0,0.9714285714285714
135280,0.9807692307692307,0.98,0.98,0.96,0.98,0.98,1.0,0.9558823529411765,0.98,0.98,0.98,0.98,0.98,0.94,0.98,0.98,0.98,1.0,1.0,0.9682539682539683,0.96,0.98,0.96,0.96,0.98,0.98,1.0,1.0,0.96,0.98,0.98,0.98,0.98,1.0,1.0,0.98,1.0,0.96,0.94,0.96,0.98,1.0,0.98,0.98,0.98,1.0,1.0,0.94,0.98,0.96,0.98,0.94,1.0,0.94,0.96,0.98,0.98,0.9875,0.98,0.98,0.98,0.94,0.98,0.98,1.0,0.98,1.0,0.96,0.98,0.96,0.98,0.94,0.98,0.98,0.98,0.98,1.0,1.0,0.96,0.98,0.98,0.0,0.98,0.98,0.98,0.98,0.92,0.98,0.98,0.96,0.98,0.98,0.98,1.0,1.0,0.98,0.96,1.0,0.98,0.98,0.98,0.98,1.0,0.98,1.0,0.98,0.98,0.98,1.0,0.98,0.94,0.98,0.98,0.96,0.94,0.96,0.96,0.98,0.98,1.0,0.84,0.9761904761904762,1.0,0.98,0.98,0.9339622641509434,1.0,0.96,1.0,0.98,0.9659090909090909,0.98,1.0,1.0,0.96,0.98,0.98,1.0,0.96,0.94,0.98,0.94,0.92,0.98,1.0,0.98,0.96,1.0,0.98,1.0,0.98,0.98,0.96,0.98,0.98,1.0,1.0,0.96,0.98,0.98,1.0,1.0,0.96,0.98,0.98,0.98
128578,0.9807692307692307,0.9473684210526315,1.0,0.967741935483871,0.918918918918919,1.0,1.0,0.9558823529411765,1.0,1.0,1.0,1.0,1.0,1.0,0.9473684210526315,0.975,0.9545454545454546,1.0,1.0,0.9523809523809523,1.0,0.9583333333333334,0.9473684210526315,1.0,1.0,0.9523809523809523,0.9795918367346939,0.9583333333333334,1.0,0.9473684210526315,0.95,0.9487179487179487,0.9166666666666666,1.0,1.0,1.0,0.9393939393939394,0.9555555555555556,1.0,0.9354838709677419,1.0,0.9473684210526315,0.8947368421052632,0.9473684210526315,1.0,1.0,1.0,0.9642857142857143,1.0,1.0,1.0,1.0,1.0,0.9473684210526315,1.0,1.0,1.0,0.975,1.0,1.0,0.9666666666666667,1.0,0.9473684210526315,0.9473684210526315,0.9473684210526315,1.0,1.0,1.0,1.0,1.0,1.0,0.8947368421052632,0.8421052631578947,1.0,0.9473684210526315,1.0,1.0,1.0,0.926829268292683,1.0,1.0,0.98,0.0,1.0,0.9743589743589743,1.0,1.0,1.0,0.9473684210526315,1.0,0.9230769230769231,1.0,1.0,1.0,0.96,1.0,1.0,1.0,0.9666666666666667,0.9583333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9473684210526315,0.9428571428571428,1.0,1.0,0.9473684210526315,0.9866666666666667,0.9473684210526315,0.96,0.9696969696969697,0.9666666666666667,0.9772727272727273,1.0,0.9761904761904762,0.9761904761904762,1.0,1.0,1.0,0.9716981132075472,0.9782608695652174,1.0,1.0,1.0,0.9659090909090909,0.9782608695652174,1.0,1.0,0.9473684210526315,1.0,1.0,0.9473684210526315,1.0,1.0,1.0,0.9642857142857143,1.0,1.0,0.9534883720930233,1.0,1.0,1.0,0.9473684210526315,1.0,1.0,1.0,0.9473684210526315,1.0,1.0,1.0,0.9767441860465116,1.0,1.0,1.0,1.0,0.975609756097561,0.9473684210526315,1.0,1.0,1.0
130209,1.0,1.0,1.0,1.0,0.972972972972973,1.0,1.0,0.9705882352941176,1.0,1.0,0.9473684210526315,1.0,0.9473684210526315,0.9523809523809523,1.0,1.0,1.0,1.0,1.0,0.9682539682539683,1.0,1.0,0.9473684210526315,1.0,1.0,0.9285714285714286,0.9183673469387755,0.9791666666666666,0.95,0.9473684210526315,0.925,0.9230769230769231,1.0,1.0,0.9473684210526315,1.0,1.0,0.9777777777777777,1.0,1.0,0.9583333333333334,1.0,0.9473684210526315,0.8947368421052632,1.0,1.0,1.0,1.0,0.9473684210526315,1.0,1.0,1.0,0.9473684210526315,0.8947368421052632,1.0,1.0,0.9473684210526315,1.0,0.9473684210526315,1.0,0.9333333333333333,1.0,0.9473684210526315,1.0,1.0,0.95,1.0,0.9473684210526315,1.0,1.0,0.96875,1.0,0.9473684210526315,0.9473684210526315,0.9473684210526315,1.0,1.0,0.9696969696969697,0.9512195121951219,1.0,0.9473684210526315,0.98,1.0,0.0,0.9743589743589743,1.0,0.9523809523809523,1.0,0.9473684210526315,1.0,0.9615384615384616,1.0,1.0,0.9473684210526315,1.0,0.9583333333333334,0.9655172413793104,0.9473684210526315,0.9666666666666667,0.9583333333333334,1.0,0.9473684210526315,0.8947368421052632,0.9473684210526315,1.0,1.0,1.0,1.0,1.0,0.9428571428571428,0.9629629629629629,0.9473684210526315,1.0,0.9866666666666667,1.0,0.96,0.9696969696969697,0.9666666666666667,0.9772727272727273,1.0,0.9761904761904762,0.9761904761904762,1.0,1.0,1.0,0.9716981132075472,0.9565217391304348,0.9473684210526315,0.9473684210526315,1.0,0.9886363636363636,0.9782608695652174,1.0,1.0,0.9473684210526315,0.9473684210526315,1.0,0.9473684210526315,0.9473684210526315,0.9473684210526315,1.0,1.0,1.0,1.0,0.9767441860465116,1.0,0.9130434782608695,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9473684210526315,0.9473684210526315,0.9583333333333334,1.0,1.0,1.0,1.0,1.0
137852,1.0,0.9743589743589743,0.9743589743589743,1.0,0.9743589743589743,0.9743589743589743,0.8222222222222222,0.9117647058823529,0.9487179487179487,1.0,0.9743589743589743,0.9487179487179487,0.8974358974358975,0.9487179487179487,0.9487179487179487,1.0,1.0,0.9743589743589743,0.9743589743589743,0.9047619047619048,1.0,0.9230769230769231,0.9487179487179487,0.9743589743589743,0.9487179487179487,0.9047619047619048,0.9795918367346939,0.8958333333333334,1.0,0.9487179487179487,0.975,0.9743589743589743,0.9487179487179487,1.0,0.9743589743589743,0.9487179487179487,0.9743589743589743,0.9555555555555556,1.0,0.9487179487179487,0.9743589743589743,1.0,0.9487179487179487,0.9743589743589743,0.9487179487179487,1.0,1.0,1.0,0.9743589743589743,0.8974358974358975,0.9487179487179487,0.9743589743589743,0.9743589743589743,0.9487179487179487,0.9487179487179487,0.9487179487179487,0.9230769230769231,0.975,0.9230769230769231,0.9743589743589743,1.0,1.0,0.9487179487179487,0.9743589743589743,0.9743589743589743,0.9487179487179487,1.0,0.9743589743589743,1.0,0.9743589743589743,1.0,0.9743589743589743,0.9743589743589743,0.9743589743589743,0.9743589743589743,1.0,1.0,0.9743589743589743,0.975609756097561,0.9743589743589743,0.9743589743589743,0.98,0.9743589743589743,0.9743589743589743,0.0,0.9743589743589743,0.9743589743589743,0.9230769230769231,0.9487179487179487,0.8974358974358975,1.0,0.9743589743589743,1.0,0.9230769230769231,0.94,0.9487179487179487,0.9487179487179487,0.9743589743589743,0.9743589743589743,0.9743589743589743,0.9743589743589743,0.9743589743589743,0.9743589743589743,0.9230769230769231,0.9487179487179487,0.9230769230769231,0.9743589743589743,0.9743589743589743,1.0,0.9487179487179487,0.9487179487179487,0.9743589743589743,0.9230769230769231,0.9866666666666667,0.9743589743589743,0.9743589743589743,0.9743589743589743,0.9487179487179487,1.0,1.0,0.9761904761904762,0.9880952380952381,1.0,0.9230769230769231,0.9487179487179487,0.9716981132075472,0.9782608695652174,0.9743589743589743,0.9743589743589743,1.0,0.9886363636363636,0.9565217391304348,1.0,0.9743589743589743,0.9487179487179487,1.0,0.9487179487179487,0.9743589743589743,0.9487179487179487,0.9743589743589743,0.9487179487179487,0.9743589743589743,0.9743589743589743,1.0,1.0,1.0,1.0,1.0,1.0,0.9743589743589743,0.9230769230769231,0.9230769230769231,1.0,1.0,0.9743589743589743,1.0,1.0,0.9743589743589743,1.0,1.0,0.9743589743589743,0.975609756097561,1.0,0.9743589743589743,0.9743589743589743,1.0
138282,1.0,1.0,1.0,0.967741935483871,0.972972972972973,1.0,0.9777777777777777,0.9852941176470589,1.0,1.0,0.9090909090909091,0.9473684210526315,1.0,1.0,1.0,1.0,0.9772727272727273,1.0,1.0,0.9841269841269841,1.0,1.0,1.0,1.0,1.0,0.9761904761904762,1.0,1.0,0.975,1.0,0.975,0.9743589743589743,0.9166666666666666,1.0,1.0,1.0,0.9696969696969697,1.0,1.0,1.0,1.0,1.0,1.0,0.9333333333333333,0.9090909090909091,1.0,1.0,1.0,1.0,0.9523809523809523,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.975609756097561,1.0,1.0,0.98,1.0,1.0,0.9743589743589743,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9761904761904762,1.0,0.98,1.0,1.0,1.0,0.9666666666666667,1.0,1.0,1.0,0.9285714285714286,1.0,1.0,1.0,1.0,0.9565217391304348,1.0,0.9714285714285714,1.0,1.0,1.0,1.0,1.0,0.96,1.0,1.0,0.9772727272727273,1.0,0.9523809523809523,1.0,0.9166666666666666,1.0,1.0,1.0,0.9565217391304348,1.0,1.0,1.0,0.9886363636363636,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9642857142857143,1.0,1.0,1.0,1.0,1.0,0.9130434782608695,1.0,0.8888888888888888,1.0,0.9473684210526315,1.0,1.0,1.0,1.0,1.0,0.9767441860465116,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
138277,0.9423076923076923,1.0,1.0,0.9032258064516129,0.972972972972973,1.0,0.9333333333333333,0.9705882352941176,1.0,0.9523809523809523,1.0,0.9047619047619048,0.9523809523809523,1.0,1.0,1.0,1.0,1.0,1.0,0.9682539682539683,1.0,1.0,1.0,0.9230769230769231,1.0,0.9523809523809523,0.9387755102040817,0.9791666666666666,0.975,0.9047619047619048,0.95,0.9487179487179487,1.0,1.0,1.0,1.0,0.9696969696969697,0.9111111111111111,1.0,1.0,0.9583333333333334,1.0,1.0,0.9523809523809523,1.0,1.0,0.9523809523809523,0.9642857142857143,1.0,1.0,1.0,0.9523809523809523,1.0,0.9047619047619048,1.0,1.0,0.9047619047619048,0.9875,0.9047619047619048,0.9523809523809523,1.0,1.0,0.9523809523809523,0.9523809523809523,1.0,1.0,1.0,0.9047619047619048,1.0,0.9523809523809523,0.90625,1.0,0.9523809523809523,0.9523809523809523,1.0,0.967741935483871,1.0,0.9696969696969697,0.975609756097561,1.0,0.9523809523809523,0.92,1.0,0.9523809523809523,0.9743589743589743,1.0,0.0,0.9047619047619048,0.9523809523809523,0.875,1.0,1.0,0.9761904761904762,0.9523809523809523,0.94,1.0,0.9655172413793104,0.9523809523809523,1.0,1.0,1.0,1.0,1.0,1.0,0.9523809523809523,1.0,0.9523809523809523,1.0,1.0,0.9714285714285714,0.9629629629629629,0.9047619047619048,1.0,0.9733333333333334,0.9523809523809523,1.0,0.9696969696969697,0.9666666666666667,0.9772727272727273,1.0,0.9761904761904762,0.9880952380952381,1.0,0.9523809523809523,0.9047619047619048,0.9622641509433962,0.9782608695652174,1.0,0.9523809523809523,0.9047619047619048,0.9772727272727273,1.0,1.0,1.0,0.9523809523809523,0.9047619047619048,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9642857142857143,0.9285714285714286,1.0,0.9523809523809523,0.9534883720930233,1.0,1.0,1.0,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9523809523809523,1.0,0.9523809523809523,1.0,0.9767441860465116,0.9523809523809523,0.9523809523809523,0.9523809523809523,1.0,0.975609756097561,0.9047619047619048,1.0,0.9523809523809523,1.0
138279,0.9807692307692307,1.0,1.0,0.967741935483871,1.0,0.8571428571428571,0.9777777777777777,0.9705882352941176,1.0,1.0,0.9523809523809523,0.9523809523809523,0.9523809523809523,1.0,1.0,0.9,0.9772727272727273,1.0,0.9523809523809523,0.9841269841269841,1.0,1.0,1.0,0.9615384615384616,1.0,0.9523809523809523,0.9387755102040817,1.0,0.975,0.9047619047619048,0.925,0.9487179487179487,0.9166666666666666,1.0,0.9523809523809523,1.0,0.9696969696969697,0.9777777777777777,1.0,0.9354838709677419,0.9583333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.9285714285714286,1.0,1.0,1.0,1.0,1.0,0.9523809523809523,1.0,1.0,0.7142857142857143,0.975,0.9523809523809523,0.9523809523809523,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9047619047619048,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,0.9354838709677419,1.0,0.9090909090909091,0.926829268292683,1.0,1.0,0.98,1.0,1.0,0.9230769230769231,1.0,0.9047619047619048,0.0,0.9523809523809523,0.7916666666666666,1.0,1.0,0.9285714285714286,0.9523809523809523,0.92,1.0,0.8275862068965517,0.9523809523809523,1.0,1.0,1.0,1.0,0.9523809523809523,0.8571428571428571,0.9523809523809523,1.0,0.9523809523809523,0.9565217391304348,1.0,0.9714285714285714,0.8518518518518519,0.9047619047619048,0.9523809523809523,0.96,0.8095238095238095,1.0,0.9393939393939394,0.9666666666666667,0.9772727272727273,0.9583333333333334,0.9285714285714286,0.9761904761904762,1.0,0.9523809523809523,0.8095238095238095,0.9716981132075472,0.9782608695652174,1.0,0.9523809523809523,0.9047619047619048,0.9772727272727273,0.9782608695652174,1.0,1.0,0.9523809523809523,0.8571428571428571,0.8095238095238095,0.9047619047619048,0.9523809523809523,1.0,0.8928571428571429,0.9642857142857143,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9523809523809523,1.0,0.7619047619047619,0.9523809523809523,1.0,1.0,1.0,0.9767441860465116,0.9523809523809523,1.0,1.0,1.0,1.0,0.9523809523809523,1.0,0.9047619047619048,1.0
140990,1.0,1.0,1.0,0.967741935483871,0.972972972972973,1.0,0.9555555555555556,0.9705882352941176,1.0,1.0,1.0,0.9473684210526315,0.8823529411764706,0.9523809523809523,1.0,0.975,1.0,1.0,1.0,0.9841269841269841,1.0,0.9583333333333334,1.0,0.9230769230769231,1.0,0.9523809523809523,0.9795918367346939,0.9375,1.0,0.9411764705882353,0.95,0.9487179487179487,1.0,1.0,1.0,1.0,0.9696969696969697,0.9777777777777777,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9411764705882353,0.95,0.9411764705882353,0.9411764705882353,0.9875,0.9411764705882353,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.972972972972973,1.0,1.0,0.9444444444444444,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9696969696969697,1.0,1.0,1.0,0.98,0.9473684210526315,0.9473684210526315,0.9487179487179487,1.0,0.9523809523809523,0.9523809523809523,0.0,0.9166666666666666,1.0,0.9583333333333334,1.0,0.9411764705882353,0.98,0.9583333333333334,0.9655172413793104,0.9473684210526315,0.9666666666666667,0.9583333333333334,1.0,0.9411764705882353,1.0,1.0,0.9473684210526315,1.0,0.9411764705882353,0.9565217391304348,1.0,1.0,0.9629629629629629,0.9411764705882353,1.0,0.9866666666666667,1.0,1.0,0.9696969696969697,0.9666666666666667,1.0,1.0,0.9761904761904762,0.9761904761904762,1.0,1.0,1.0,0.9811320754716981,0.9782608695652174,1.0,0.9411764705882353,1.0,0.9886363636363636,0.9782608695652174,1.0,0.9411764705882353,0.9411764705882353,1.0,1.0,0.9411764705882353,0.9411764705882353,1.0,0.9642857142857143,1.0,1.0,1.0,1.0,1.0,0.9565217391304348,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9583333333333334,0.9512195121951219,0.9411764705882353,1.0,1.0,1.0
124909,0.9615384615384616,0.9166666666666666,1.0,0.967741935483871,1.0,0.9583333333333334,0.9555555555555556,0.9705882352941176,1.0,0.9583333333333334,0.9166666666666666,0.8333333333333334,0.9166666666666666,1.0,0.9583333333333334,0.95,0.9545454545454546,1.0,0.9583333333333334,0.9682539682539683,1.0,1.0,1.0,0.9615384615384616,0.9583333333333334,0.8809523809523809,0.8775510204081632,0.9791666666666666,0.975,0.9166666666666666,0.975,0.9743589743589743,1.0,1.0,1.0,1.0,0.9696969696969697,0.9333333333333333,1.0,1.0,0.9583333333333334,1.0,1.0,0.9166666666666666,0.9583333333333334,0.9583333333333334,1.0,0.9642857142857143,0.9583333333333334,1.0,1.0,0.9583333333333334,1.0,0.9583333333333334,1.0,0.9166666666666666,0.75,0.9625,0.9166666666666666,0.9166666666666666,0.9666666666666667,1.0,1.0,0.9583333333333334,1.0,1.0,0.972972972972973,0.9166666666666666,1.0,1.0,0.96875,1.0,1.0,0.9583333333333334,0.9583333333333334,0.967741935483871,1.0,0.9696969696969697,0.9512195121951219,0.9583333333333334,1.0,0.96,1.0,1.0,0.8974358974358975,1.0,0.875,0.7916666666666666,0.9166666666666666,0.0,1.0,0.9166666666666666,0.9523809523809523,0.9583333333333334,0.92,1.0,0.896551724137931,0.9583333333333334,0.9666666666666667,1.0,1.0,1.0,1.0,0.8333333333333334,0.9583333333333334,0.9583333333333334,0.9583333333333334,1.0,1.0,0.9428571428571428,0.9259259259259259,0.8333333333333334,0.9583333333333334,0.96,0.875,1.0,0.9393939393939394,0.9666666666666667,1.0,1.0,0.9523809523809523,0.9880952380952381,1.0,0.875,0.7916666666666666,0.9528301886792453,0.9565217391304348,1.0,0.9583333333333334,0.875,0.9659090909090909,0.9565217391304348,1.0,1.0,0.9583333333333334,0.875,0.8333333333333334,0.9166666666666666,0.9166666666666666,0.875,0.9285714285714286,1.0,1.0,0.9583333333333334,0.9767441860465116,1.0,1.0,1.0,0.9166666666666666,0.9583333333333334,1.0,0.7083333333333334,0.9166666666666666,0.9583333333333334,0.9166666666666666,1.0,0.9767441860465116,0.875,0.9166666666666666,0.875,1.0,0.975609756097561,0.9166666666666666,1.0,0.9166666666666666,1.0
124855,1.0,1.0,1.0,1.0,0.918918918918919,1.0,1.0,0.9852941176470589,1.0,1.0,0.9230769230769231,1.0,1.0,1.0,0.9615384615384616,0.975,1.0,1.0,1.0,0.9841269841269841,1.0,0.9230769230769231,0.8846153846153846,1.0,1.0,0.9761904761904762,0.9591836734693877,0.9791666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9777777777777777,1.0,0.967741935483871,0.9230769230769231,1.0,0.9615384615384616,0.9615384615384616,1.0,0.9615384615384616,1.0,0.9642857142857143,1.0,0.9615384615384616,1.0,1.0,1.0,0.9230769230769231,0.9615384615384616,1.0,1.0,1.0,1.0,1.0,0.9666666666666667,1.0,1.0,1.0,1.0,0.9615384615384616,1.0,1.0,1.0,0.9615384615384616,0.96875,0.9615384615384616,0.9230769230769231,0.9615384615384616,0.9615384615384616,1.0,1.0,1.0,0.9512195121951219,1.0,0.9615384615384616,0.98,0.9230769230769231,0.9615384615384616,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.96,1.0,1.0,0.9615384615384616,0.9666666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9714285714285714,1.0,1.0,0.9615384615384616,0.9866666666666667,0.9615384615384616,1.0,0.9696969696969697,1.0,0.9772727272727273,1.0,1.0,0.9761904761904762,1.0,1.0,1.0,0.9622641509433962,0.9782608695652174,1.0,1.0,1.0,0.9659090909090909,0.9782608695652174,1.0,1.0,0.9615384615384616,1.0,1.0,1.0,1.0,0.9615384615384616,1.0,0.9642857142857143,1.0,1.0,0.9534883720930233,1.0,1.0,0.9615384615384616,1.0,1.0,0.9615384615384616,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
134258,0.9615384615384616,0.9583333333333334,1.0,1.0,0.972972972972973,0.9583333333333334,0.9555555555555556,0.9852941176470589,1.0,1.0,1.0,1.0,0.9583333333333334,1.0,0.9583333333333334,1.0,1.0,0.9583333333333334,0.9583333333333334,0.9841269841269841,1.0,1.0,1.0,1.0,0.9583333333333334,0.9761904761904762,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9583333333333334,1.0,0.9583333333333334,1.0,0.9777777777777777,1.0,0.967741935483871,1.0,1.0,1.0,1.0,0.9583333333333334,1.0,1.0,1.0,0.9583333333333334,1.0,0.9583333333333334,0.9583333333333334,1.0,1.0,0.9583333333333334,0.9583333333333334,0.9583333333333334,1.0,0.9583333333333334,0.9583333333333334,0.9666666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9583333333333334,1.0,1.0,1.0,1.0,0.975609756097561,1.0,1.0,0.98,1.0,1.0,0.9743589743589743,1.0,1.0,1.0,0.9583333333333334,0.9166666666666666,1.0,0.0,0.9761904761904762,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9583333333333334,1.0,1.0,1.0,1.0,0.9583333333333334,1.0,1.0,1.0,1.0,0.9629629629629629,1.0,1.0,0.9733333333333334,1.0,1.0,1.0,1.0,0.9772727272727273,1.0,0.9761904761904762,1.0,1.0,1.0,1.0,0.9905660377358491,1.0,1.0,1.0,1.0,0.9886363636363636,0.9565217391304348,1.0,1.0,0.9583333333333334,1.0,1.0,1.0,0.9583333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9767441860465116,1.0,1.0,1.0,1.0,0.975609756097561,1.0,1.0,1.0,0.9714285714285714
